Features per frame = 150
Frame 0
792.427 193.797 0
1120.88 33.537 0
666.222 217.276 0
723.588 268.059 0
34.8112 186.534 0
97.1104 352.916 0
646.393 662.399 0
1258.17 155.339 0
64.9351 369.95 0
937.715 453.825 0
26.253 414.134 0
890.227 696.2 0
1003.21 7.27307 0
901.789 603.922 0
921.293 158.408 0
703.867 130.043 0
736.525 206.602 0
838.484 103.605 0
564.384 141.162 0
1140.48 48.4516 0
964.327 521.487 0
525.273 140.05 0
638.424 187.737 0
579.213 149.326 0
765.399 123.121 0
826.185 142.882 0
1148.07 326.327 0
1129.68 374.444 0
830.762 187.887 0
715.719 220.568 0
1107.52 125.129 0
558.215 193.855 0
1159.15 211.234 0
718.525 50.4046 0
1268.62 93.8071 0
305.571 264.328 0
782.968 192.168 0
1190.3 23.7138 0
1167.17 70.2688 0
799.77 142.309 0
568.317 154.041 0
542.339 133.902 0
821.187 235.43 0
791.605 170.723 0
707.13 89.4047 0
908.671 98.7211 0
742.813 256.068 0
642.034 241.24 0
1044.96 86.3052 0
1224.58 80.3229 0
567.766 213.389 0
711.88 163.251 0
1265.96 179.143 0
884.589 123.69 0
1224.99 143.04 0
Frame 5
974.583 522.438 0
754.74 209.821 0
944.349 705.374 0
76.1318 361.782 0
712.81 127.927 0
782.053 196.021 0
958.728 618.948 0
774.081 203.948 0
926.099 482.276 0
1265.23 60.6126 0
1278.78 27.8176 0
80.0359 351.033 0
928.205 463.285 0
81.2972 467.935 0
753.027 206.079 0
914.457 477.672 0
80.8005 421.196 0
710.383 130.886 0
1240.07 61.6444 0
1148.01 3.31144 0
1267.15 167.509 0
97.4057 391.744 0
1286.84 35.2619 0
1253.32 40.5256 0
1282.66 54.6738 0
495.204 682.015 0
1086.34 50.3275 0
535.849 667.348 0
652.203 219.235 0
730.73 83.3184 0
1246.12 364.736 0
909.859 128.401 0
752.974 249.329 0
1243.05 172.202 0
1010.74 19.6592 0
1229.52 168.992 0
505.2 690.011 0
1240.45 284.492 0
543 659.333 0
1261.67 70.7971 0
525.707 670.11 0
679.907 102.736 0
1072.91 58.3239 0
1294.66 138.558 -1
924.807 129.57 0
1257.98 147.298 0
1284.76 33.1766 0
605.455 212.004 0
1131.92 351.331 0
674.599 77.5298 0
1274.61 56.4298 0
105.937 196.617 0
634.117 245.089 0
1125.38 59.8063 0
82.0933 370.759 0
102.001 338.269 0
344.915 168.541 0
1120.19 334.339 0
905.759 85.7867 0
748.19 45.1448 0
700.768 83.2547 0
1231.68 361.589 0
230.782 135.606 0
1147.8 17.5457 0
1129.15 2.13088 0
1262.64 16.6168 0
753.014 167.197 0
1254.78 193.69 0
909.594 118.437 0
974.734 166.118 0
791 246.595 0
47.96 595.722 0
997.034 15.6504 0
516.954 656.01 0
734.562 225.865 0
931.592 511.533 0
955.177 619.309 0
1027.59 16.5538 0
327.291 168.315 0
573.056 185.52 0
214.829 153.938 0
685.625 137.701 0
977.314 155.007 0
708.279 149.981 0
741.746 275.421 0
1091.63 0.871237 0
1290.33 421.375 -1
62.8636 422.283 0
1207.65 225.893 0
1.84221 499.78 0
1142.99 59.9781 0
770.046 45.2465 0
1248.39 365.275 0
1154.98 307.772 0
757.021 206.071 0
795.325 193.009 0
1125.63 32.3255 0
668.704 216.35 0
725.977 267.481 0
35.7296 184.353 0
98.0042 351.023 0
647.418 661.781 0
1263.39 155.273 0
65.2394 368.633 0
940.045 453.944 0
26.5874 412.196 0
892.528 696.477 0
1007.79 6.53376 0
904.207 603.936 0
924.535 157.887 0
706.305 128.825 0
738.705 205.665 0
841.67 102.54 0
566.525 139.961 0
1144.5 47.3655 0
967.987 522.271 0
527.468 138.617 0
640.531 186.94 0
581.143 148.201 0
768.119 122.116 0
829.641 141.634 0
1152.14 326.135 0
1133.56 374.654 0
833.502 187.184 0
718.109 219.567 0
1112.18 124.503 0
559.974 192.413 0
1163.63 211.427 0
721.686 49.1628 0
1274.72 93.3215 0
306.63 262.703 0
785.588 191.56 0
1195.8 22.695 0
1171.9 69.3396 0
802.877 141.8 0
570.528 152.747 0
544.504 132.738 0
823.614 234.634 0
794.584 170.048 0
710.61 88.1859 0
912.693 97.7559 0
745.038 255.269 0
644.203 240.299 0
1049.81 85.6903 0
1229.9 79.8957 0
569.515 212.382 0
714.592 162.14 0
1269.89 178.334 0
887.749 122.796 0
1228.81 142.938 0
Frame 6
977.852 522.805 0
757.985 209.246 0
947.467 705.982 0
77.9449 360.026 0
716.038 127.117 0
785.406 195.429 0
961.97 619.495 0
777.42 203.338 0
929.019 482.476 0
1271.14 60.127 0
1287.92 22.6759 0
81.8309 349.338 0
931.218 463.276 0
82.6974 466.447 0
756.308 205.485 0
917.173 477.832 0
82.5272 419.472 0
713.575 130.092 0
1245.75 61.2299 0
1153.49 2.54712 0
1272.75 167.463 0
99.2055 390.348 0
1296.62 19.2388 -1
1259.18 39.8961 0
1291.57 52.8876 -1
495.179 681.586 0
1091.96 49.7118 0
535.857 667.114 0
655.025 218.471 0
734.672 82.3525 0
1251.72 365.393 0
914.328 127.731 0
756.073 248.718 0
1248.53 172.109 0
1016.18 18.7955 0
1234.9 168.891 0
505.2 689.584 0
1245.76 284.784 0
543.098 659.006 0
1267.51 70.5167 0
525.678 669.877 0
683.656 101.775 0
1077.96 57.7314 0
944.042 704.613 0
928.78 129.021 0
1263.94 147.169 0
1295.16 16.2985 -1
608.14 211.275 0
1137 351.645 0
678.417 76.5128 0
1281.68 53.1494 0
107.815 195.146 0
636.906 244.365 0
1130.83 59.3067 0
83.9438 369.001 0
103.853 336.596 0
347.495 167.292 0
1124.77 334.405 0
910.156 85.0349 0
752.18 44.15 0
704.716 82.3453 0
1237.35 362.219 0
233.587 134.204 0
1153.31 16.8441 0
1134.73 1.40389 0
1269.7 11.6195 0
756.118 166.499 0
1260.39 193.844 0
914.021 117.765 0
978.69 165.69 0
793.873 246.069 0
48.877 594.095 0
1002.15 14.81 0
516.979 655.727 0
737.677 225.222 0
934.531 511.852 0
958.405 619.835 0
1032.66 15.7349 0
329.507 167.031 0
575.679 184.548 0
217.273 152.482 0
689.304 136.652 0
981.542 154.562 0
711.385 149.222 0
744.725 274.868 0
1097.26 0.0784073 0
774.416 205.31 0
64.5287 420.55 0
1212.9 226.083 0
3.62482 497.76 0
1148.35 59.431 0
774.373 44.2949 0
1253.83 365.855 0
1159.7 307.958 0
760.278 205.466 0
798.907 192.402 0
1131.19 31.612 0
671.624 215.557 0
728.94 266.91 0
37.8553 182.665 0
99.8756 349.348 0
649.06 661.032 0
1269.25 155.2 0
66.8269 366.986 0
943.293 453.641 0
27.7506 410.591 0
895.537 697.266 0
1013.22 5.64035 0
907.146 604.534 0
928.559 157.394 0
709.467 128.016 0
741.807 204.965 0
845.496 101.771 0
569.366 139.091 0
1149.81 46.7924 0
971.225 522.649 0
530.373 137.571 0
643.385 186.188 0
583.981 147.243 0
771.586 121.32 0
833.43 140.879 0
1157.27 326.4 0
1138.73 374.908 0
837.016 186.527 0
721.176 218.865 0
1117.34 124.111 0
562.506 191.366 0
1168.72 211.523 0
725.985 48.1059 0
1290.84 93.1102 -1
308.413 261.479 0
788.963 190.962 0
1201.68 22.0162 0
1177.49 68.7521 0
806.594 141.008 0
573.398 151.759 0
547.33 131.719 0
826.721 234.193 0
798.214 169.293 0
714.549 87.2571 0
917.127 96.9736 0
747.983 254.676 0
646.989 239.556 0
1055.28 85.1471 0
1235.74 79.461 0
571.932 211.7 0
717.664 161.334 0
1275.46 178.131 0
891.759 122.155 0
1234.17 142.832 0
Frame 7
981.041 522.498 0
761.434 208.532 0
950.492 705.945 0
79.9413 357.755 0
719.531 126.507 0
788.919 194.451 0
965.274 619.337 0
780.72 202.58 0
932.282 482.199 0
1278.91 60.082 0
1297.25 24.8939 -1
83.8305 346.801 0
934.474 462.428 0
84.3786 463.766 0
759.759 204.721 0
920.847 477.46 0
83.9096 418.447 0
717.013 129.532 0
1252.62 60.7133 0
1159.66 3.20045 0
1283.24 149.639 0
100.466 387.736 0
929.112 472.358 0
1266.02 39.6053 0
913.723 128.054 0
494.585 680.228 0
1097.66 49.1379 0
535.708 666.261 0
658.194 217.573 0
738.838 81.7805 0
1259.38 365.771 0
919.176 126.924 0
759.536 247.564 0
1254.94 171.692 0
1021.9 17.0334 0
1241.94 168.845 0
504.531 688.247 0
1252.8 284.971 0
542.955 658.164 0
1274.45 70.3736 0
525.471 668.891 0
687.564 101.325 0
1083.93 57.2408 0
947.107 704.539 0
933.504 128.063 0
1270.66 145.818 0
1236.96 169.141 0
611.163 210.629 0
1143.4 352.287 0
682.372 75.6445 0
1290 53.0032 -1
110.436 194.478 0
639.888 243.651 0
1137 58.9178 0
85.8551 366.61 0
105.684 333.961 0
349.289 165.539 0
1130 334.076 0
914.684 83.6305 0
755.651 43.7794 0
708.914 81.8305 0
1244.87 362.362 0
236.07 133.113 0
1159.54 17.2725 0
1140.54 1.64084 0
1281.47 14.6649 0
759.859 166.534 0
1266.99 194.017 0
918.716 117.074 0
983.483 165.129 0
797.223 245.371 0
49.3847 591.836 0
1008.27 14.0365 0
516.902 654.773 0
741.235 224.697 0
938.315 511.738 0
961.706 619.621 0
1038.57 14.8963 0
332.671 165.906 0
578.495 183.667 0
218.687 151.368 0
692.895 135.199 0
986.254 153.662 0
714.604 148.939 0
747.983 273.767 0
1103.1 0.429117 0
777.493 204.832 0
66.3007 418.812 0
1219.72 225.812 0
4.44743 496.181 0
1154.72 58.362 0
778.439 43.6439 0
1261.47 366.237 0
1165.83 307.78 0
763.728 204.712 0
802.555 191.117 0
1137.25 31.3387 0
674.544 214.466 0
732.26 265.81 0
40.9411 181.52 0
101.482 347.431 0
651.554 659.224 0
1276.16 153.995 0
69.6439 363.79 0
946.264 453.205 0
29.0707 408.405 0
898.759 696.907 0
1019.51 3.14858 0
910.559 604.265 0
933.22 156.331 0
713.033 127.463 0
745.615 204.114 0
849.527 101.318 0
572.361 138.313 0
1156.1 47.1887 0
974.357 522.073 0
533.408 137.144 0
646.559 184.636 0
586.878 146.397 0
775.333 120.578 0
837.264 140.481 0
1163.86 326.675 0
1145.41 374.551 0
841.129 185.646 0
724.607 218.189 0
1123.5 123.71 0
565.109 190.932 0
1175.15 210.831 0
729.759 47.5695 0
683.042 101.925 0
309.694 260.461 0
792.712 189.757 0
1208.08 21.4211 0
1183.73 68.2034 0
810.346 139.14 0
576.223 150.899 0
550.038 131.067 0
830.717 233.395 0
801.885 167.824 0
718.368 86.5595 0
921.302 96.0421 0
751.363 253.86 0
649.958 238.58 0
1061.35 84.1874 0
1242.29 78.6456 0
574.408 211.558 0
720.795 160.777 0
1290.03 176.811 -1
896.765 121.061 0
1241.36 142.495 0
Frame 8
984.039 522.263 0
764.586 207.077 0
953.395 705.776 0
80.2777 355.407 0
722.827 124.92 0
791.965 193.228 0
968.255 619.119 0
783.867 201.303 0
934.963 481.598 0
1282.51 66.9694 0
789.146 194.71 0
84.0861 344.518 0
937.186 461.539 0
84.2039 461.187 0
762.883 203.287 0
923.448 476.734 0
84.2775 415.75 0
720.319 127.953 0
1259.65 59.4555 0
1165.96 2.66954 0
1300.22 150.412 -1
100.696 385.697 0
931.737 471.692 0
1272.61 38.9757 0
917.968 126.997 0
493.208 679.238 0
1103.16 48.3296 0
534.236 665.265 0
660.481 216.125 0
742.702 79.9928 0
1265.91 365.915 0
923.617 125.876 0
761.93 246.452 0
1261.46 171.145 0
1026.97 15.8007 0
1248.52 168.143 0
503.156 687.284 0
1259.02 284.632 0
541.536 657.068 0
1281.86 63.9312 0
524.004 667.922 0
690.411 99.1855 0
1090.62 55.7961 0
949.888 704.435 0
938.35 126.955 0
1302.77 145.157 -1
1243.65 168.343 0
613.754 209.221 0
1148.82 351.829 0
685.589 74.2643 0
639.532 243.445 0
112.7 191.962 0
642.435 242.102 0
1142.94 57.8216 0
86.222 364.295 0
105.912 331.766 0
350.837 163.664 0
1134.91 333.327 0
918.887 82.4608 0
759.651 42.2466 0
712.787 79.87 0
1251.14 362.433 0
237.701 131.106 0
1165.89 16.0739 0
1146.45 0.395584 0
1296.45 -25.3317 -1
763.555 164.692 0
1273.3 193.848 0
922.613 116.106 0
988.073 163.861 0
800.131 244.169 0
48.1934 589.078 0
1014.47 12.6552 0
515.525 653.592 0
743.879 223.345 0
940.774 511.384 0
964.656 619.392 0
1045.36 13.321 0
334.487 163.697 0
580.444 182.153 0
221.024 148.963 0
695.923 134.153 0
990.277 152.585 0
717.81 147.103 0
750.512 272.541 0
1108.6 -0.569466 0
780.546 203.654 0
66.6757 416.163 0
1226.02 226.056 0
4.25751 493.463 0
1161.28 57.1141 0
782.615 41.9592 0
1268.11 366.404 0
1170.95 307.266 0
766.887 203.276 0
805.486 189.943 0
1143.44 30.2926 0
676.844 213.111 0
734.754 264.699 0
42.9628 178.692 0
101.873 344.905 0
652.443 657.495 0
1290.17 151.687 -1
69.9621 361.277 0
949.031 452.294 0
28.614 405.636 0
900.972 696.972 0
1025.23 2.21452 0
912.823 604.144 0
937.609 155.299 0
716.421 125.77 0
749.259 202.863 0
853.549 99.8599 0
574.958 136.119 0
1162.92 45.8348 0
977.378 521.762 0
535.784 135.282 0
649.08 183.072 0
589.326 144.632 0
778.988 118.985 0
840.956 139.191 0
1169.22 326.33 0
1150.7 374.287 0
845.025 184.305 0
727.695 216.609 0
1129.52 122.575 0
567.356 189.295 0
1181.09 210.581 0
734.238 45.7999 0
685.729 99.4835 0
310.319 258.428 0
795.725 188.523 0
1213.67 20.6171 0
1189.6 67.4752 0
813.368 137.882 0
578.777 148.831 0
552.346 129.6 0
833.846 232.255 0
804.961 166.973 0
722.032 84.5041 0
925.482 94.7651 0
753.912 252.696 0
652.419 237.075 0
1066.62 83.2799 0
1248 78.0178 0
576.497 210.184 0
723.994 159.226 0
1269.95 147.358 0
901.012 119.647 0
1248.25 141.377 0
Frame 9
989.313 522.514 0
768.272 205.247 0
957.725 706.821 0
81.2443 352.855 0
725.763 122.401 0
795.739 191.465 0
972.772 619.842 0
787.93 199.154 0
939.161 481.131 0
1286.98 78.9339 0
792.727 193.002 0
85.1107 342.421 0
941.354 461.231 0
84.7925 459.536 0
